lig_name,SMILE
CA2,O[C@@H]1C[C@@](O)(C=C([C@H]1O)/C=C/COc1ccccc1)C(=O)O
FA1,O[C@@H]1C=C[C@@](C[C@H]1O)(O)C(=O)O
RJP,O=C(Nc1ccccc1)CCC1=C[C@](O)(C[C@H]([C@@H]1O)O)C(=O)O
D1X,OC(=O)c1cc(O)[nH]c(=O)c1
3DQ,COc1ccc(cc1)C[C@@H]1C(=O)[C@@H](O)[C@@H](C[C@]1(O)C(=O)O)O
2HN,O[C@@H]1C[C@](O)(C(=O)O)[C@@H](C(=O)[C@H]1O)Cc1c(F)c(F)c(c(c1F)F)F
XH2,OCCC1=C[C@](O)(C[C@H]([C@@H]1O)O)C(=O)O
KIU,OC(=O)c1cc(OCc2cccc(c2)N(=O)=O)cc(c1)C(=O)O
XD9,C/C=C/c1sc2c(c1)[C@](O)(C[C@H]([C@@H]2O)O)C(=O)O
JPS,O[C@@H]1C[C@](O)(C(=O)O)c2c([C@H]1O)sc(c2)CCC1CC1
1B0,O=C(Cc1c(C)[nH]c2c1cccc2)N[C@H](C(=O)N(c1ccccc1)C)Cc1ccccc1
O2N,C=CC[N@@H+](Cc1ccc2c(c1C(=O)O)OCO2)Cc1ccccc1C(=O)NC(c1ccc(cc1)OC)c1ccc(cc1)OC
O4N,CCC[C@@H](c1ccc(cc1)OC)NC(=O)c1ccccc1C[N@H+](Cc1ccc2c(c1C(=O)O)OCO2)CC=C
N44,C=CC[N@@H+](Cc1ccc2c(c1C(=O)O)OCO2)Cc1ccccc1C(=O)NCc1ccccc1
OM3,C[N@@H+](Cc1ccc2c(c1C(=O)O)OCO2)Cc1ccccc1C(=O)NCC1CCCCC1
ZT2,O=C1Cc2c(/C/1=C\c1ccc3c(c1C(=O)O)OCO3)cccc2
ZT4,O[C@@H]1Cc2c(/C/1=C\c1ccc3c(c1C(=O)O)OCO3)cccc2
I2E,OC(=O)CCc1ccc2c(c1)OCO2
AKH,OC(=O)c1cccc2c1occ2
ICO,OC(=O)c1c[nH]c2c1cccc2
ZSV,C=CC[N@@H+](Cc1ccc2c(c1C(=O)O)OC[C@@H](O2)CCC(=O)O)Cc1ccccc1C(=O)NCc1ccc(cc1)OC
NZL,[NH3+]CCCCCC(=O)N[C@H]1Cc2c([C@@H]1Cc1ccc3c(c1C(=O)O)OCO3)cccc2
X0P,COc1ccc(cc1)CNC(=O)c1cc2ccccc2cc1C[N@H+](Cc1cccc(c1C(=O)O)OC)C
S3G,CC(C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)c1ccncc1)C
4D2,CC(C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)c1cccnc1)C
VXO,CC(C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)Cc1c[nH]c2c1cccc2)C
FYM,COc1ccc(cc1)CNC(=O)c1cc2OCOc2cc1C[N@H+](Cc1cccc(c1C(=O)O)OC)C
K1T,[NH3+]CCCC(=O)NC[C@H](Cc1ccc2c(c1C(=O)O)OCO2)CC(C)C
AR8,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCCn1nnc(c1)COCCOCCOCCOCCOCCOCCOCCOCCNc1ccc(cc1N(=O)=O)N(=O)=O
CI9,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCCn1nnc(c1)COCCOCCOCCOCCNc1ccc(cc1N(=O)=O)N(=O)=O
ARK,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCCn1nnc(c1)COCCOCCNc1ccc(cc1N(=O)=O)N(=O)=O
OKD,COCCOCCOCCOCCOCc1nnn(c1)CCCC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCC(=O)O
YZE,C=CC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
G88,OC(=O)CC[C@@H](C(=O)O)CP(O)(O)O
JRG,CSCC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
JB7,O=C(N[C@H](C(=O)O)CCC(=O)O)N[C@H](C(=O)O)CCCCN(C(=O)C)Cc1ccc(cc1)Br
J96,O=CNCCCC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCC(=O)O
J31,OCCOCCC(=O)NCCOc1ccccc1C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCC(=O)O
2R7,O=C(NC1(CC1)C(=O)O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
2QS,O=C(N[C@H](C(=O)O)C[C@@H]1OC1)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
2QQ,C#CC[C@@H](C(=O)O)NC(=O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
2QP,O=C(N[C@H](C(=O)O)Cc1ccco1)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
2QM,O=C(N[C@@H](c1ccc(cc1)O)C(=O)O)N[C@H](C(=O)O)CCCCNC(=O)c1ccc(cc1)I
GLC-NOJ,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)[NH2+]C[C@@H]([C@H]2O)O)[C@@H]([C@H]([C@@H]1O)O)O
ID8,OC(=O)c1ccccc1Nc1cccc(c1C)C
4F8,OC(=O)c1[nH]c(nc1C(=O)O)c1ccccc1
J9Z,O=C(c1cc2c(s1)cccc2)N[C@H](Cc1ccccc1)COP(O)(O)O
J8Z,Cc1cccc(c1)C[C@@H](NC(=O)c1cc2c(s1)cccc2)COP(O)(O)O
DUQ,OCCNC(=O)[C@@H](Cn1ccc(=O)[nH]c1=O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1
DUA,O[C@H]1C[C@@H](O[C@@H]1C[NH2+]C(c1ccccc1)(c1ccccc1)c1ccccc1)n1ccc(=O)[nH]c1=O
DU3,O[C@H]1C[C@@H](O[C@@H]1C[NH2+]C(c1ccccc1)c1ccccc1)n1ccc(=O)[nH]c1=O
DU4,C[N@@H+](C(c1ccccc1)c1ccccc1)C[C@H]1O[C@H](C[C@@H]1O)n1ccc(=O)[nH]c1=O
ZMR,OC[C@H]([C@H]([C@@H]1OC(=C[C@@H]([C@H]1NC(=O)C)[NH+]=C(N)N)C(=O)O)O)O
G39,CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)O)CC
DUR,OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(=O)[nH]c1=O
EDG-AHR,OC[C@@H]1O[C@H]([C@@H]([C@H]1O)O)OC[C@@H]1[NH2+]C[C@@H]([C@H]1O)O
WSH,O=C(N[C@@H]1N=C(c2ccccc2)c2c(n3c1nnc3C)cccc2)OCc1ccccc1
EAM,CCNC(=O)C[C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)ccc(c2)OC
1K0,OCCOc1c(C)cc(cc1C)c1nc2cc(OC)cc(c2c(=O)[nH]1)OC
31O,COC(=O)[C@@H]([C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)ccc(c2)OC)C
31P,COC(=O)[C@@H]([C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)ccc(c2)OC)CC
73B,Clc1ccc(cc1)N[C@@H]1C[C@H](C)N(c2c1cc(cc2)c1ccc(cc1)C(=O)O)C(=O)C
CQF,Clc1ccc(cc1)N[C@@H]1CCc2n(c3c1cc(cc3)c1cnn(c1)C)c(nn2)C
08H,Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1
08K,Clc1ccc2c(c1)c(nn(c1n2c(C)nn1)C)c1ccccc1
1GH,COc1cc2c(cc1c1c(C)noc1C)ncc1c2n(c(=O)[nH]1)[C@@H](c1ccccn1)C
8DQ,O=c1cc(oc2c1cccc2c1ccccc1)N1CC[NH2+]CC1
21Q,CCN(S(=O)(=O)c1ccc(c(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)C)C)O)CC
LOC,COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)OC
L46,CNC(=O)c1[nH]c(c(c1CC)C(=O)C)C
435,Oc1c(C)cc(cc1C)/N=N/c1ccc(cc1)S(=O)(=O)Nc1ccccn1
NUE,O=C1[C@H](C)C=C(C(=C1C)N)/N=N/c1ccc(cc1)S(=O)(=O)Nc1ccccn1
2TA,Cc1cnc(nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C)Nc1ccc(cc1)OCC[NH+]1CCCC1
30M,CC(=O)NCCCCn1c2ccccc2c2c1CCNC2=O
3P2,Cc1onc(c1c1ccc(cc1)c1[nH]c2[n+](c1NC(C)(C)C)ccnc2)C
43S,Brc1cc2ccoc2c(c1)c1nc(N)nc2c1[nH]cn2
4LD,COc1cc2c(cc1c1c(C)noc1C)[nH]c1c2c(ncc1)c1c(C)[nH]nc1C1CC1
9S3,CC(=O)N1[C@@H](C)C[C@H](c2c1ccc(c2)c1ccc(cc1)C[NH+]1CCCCC1)Nc1ccccc1
EB0,CCn1c2ccc(c3c2c(c1=O)ccc3)S(=O)(=O)Nc1ccc(cc1)F
EB3,CCn1c2ccc(c3c2c(c1=O)ccc3)S(=O)(=O)NC1CCCCC1
E0A,CCCCS(=O)(=O)Nc1ccc2c3c1cccc3c(=O)n2CC
E0B,CCn1c2ccc(c3c2c(c1=O)ccc3)S(=O)(=O)NCC1CCN(CC1)C(=O)C
L26,CCc1c(C(=O)C)c([nH]c1C(=O)Nc1cccc(c1)OCC(=O)N)C
56M,CCN(S(=O)(=O)c1ccc(c(c1)NC(=O)c1[nH]c(c(c1C)C(=O)C)C)O)CC
L28,CCN(S(=O)(=O)c1ccc(c(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)N)C)O)CC
57G,CCN(S(=O)(=O)c1ccc(c(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)CO)C)O)CC
L33,CCN(S(=O)(=O)c1cccc(c1)NC(=O)c1[nH]c(c(c1CC)C(=O)C)C)CC
57F,CCN(S(=O)(=O)c1cc(NC(=O)c2[nH]c(c(c2CC)C(=O)C)C)c(cc1C)O)CC
L40,CCc1c([nH]c(c1C(=O)C)C)C(=O)Nc1cc(ccc1C)S(=O)(=O)NC
57E,CCc1c(C(=O)C)c([nH]c1C(=O)n1ccc2c1cc(cc2)S(=O)(=O)NC)C
56Y,CCc1c(C(=O)C)c([nH]c1C(=O)N(Cc1cccc(c1)C(=O)N)C)C
5D2,O=C(C1CCN(CC1)c1ccc2n(n1)c(C)nn2)NCCC[NH+]1CCN(CC1)c1cccc(c1)Cl
5GD,COc1cc(OC)cc(c1C(=O)N)N
E0C,COc1ccc(cc1S(=O)(=O)Nc1ccc2c3c1cccc3c(=O)n2CC)Br
5NQ,CCCCc1c(C)nc2n(c1C)nc(n2)SCc1nc2c(n1CC)c(=O)[nH]c(=O)n2CCCC
5OU,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(cc1)Cl
5VY,C[NH+]1CCN(CC1)c1ccc(cc1)Nc1ncc(c(n1)Nc1cccc(c1)NS(=O)(=O)C(C)(C)C)C
5VZ,C[NH+]1CCN(CC1)c1ccc(cc1)Nc1ncc(c(n1)Nc1ccc(c(c1)NS(=O)(=O)C(C)(C)C)Cl)C
5W0,C[NH+]1CCN(CC1)c1ccc(cc1F)Nc1ncc(c(n1)Nc1cccc(c1)NS(=O)(=O)C(C)(C)C)C
5W1,C[NH+]1CCN(CC1)c1ccc(cc1F)Nc1ncc(c(n1)Nc1ccc(c(c1)NS(=O)(=O)C(C)(C)C)Cl)C
5W2,C[N@@H+]1CC[C@H](CC1)NC(=O)c1ccc(cc1F)Nc1ncc(c(n1)Nc1ccc(c(c1)NS(=O)(=O)C(C)(C)C)Cl)C
67B,CN(C(=O)c1cccc(c1)c1cn(C)c(=O)c2c1cc[nH]2)C
69G,C/C=C/Cn1cc(c2cccc(c2)C(=O)N(C)C)c2c(c1=O)[nH]cc2
XNH,COc1nnc2n1nc(cc2)N1CCC(CC1)c1ccc(cc1)OCC[N@H+]1CCN(C(=O)[C@H]1C)C
82V,O=c1cc(oc2c1scc2c1ccc2c(c1)OCCO2)N1CCOCC1
0S6,COC(=O)C[C@@H]1N=C(c2ccc(cc2)Cl)c2c(n3c1nnc3C)sc(c2C)C
89G,COc1cc(=O)n(nc1c1ccccc1Oc1ccccc1)C
89J,CNc1cc(=O)n(nc1c1ccccc1)C
5MJ,COc1ccc(cc1)NC(=O)c1ccc(c(c1)Cl)NC1=C(C)C(=O)CC1
8FV,COc1cc2c(cc1c1c(C)noc1C)[nH]c1c2c(nc(n1)C)c1ccnc2c1cccc2
8PX,COc1cc2onc(c2cc1NS(=O)(=O)c1cc(Br)ccc1OC)C
8QC,CNc1cc2onc(c2cc1NS(=O)(=O)c1cc(Br)ccc1OC)C
EO1,COc1cc2c(cc1c1c(C)noc1C)[nH]c1c2c(nc(n1)C)Nc1nn(c2c1cccc2)C
F5V,Cn1ncc(c1)c1ccc2c(c1)c(cn(c2=O)C)c1cccc(c1)NS(=O)(=O)C
F5Y,COc1ccc(cc1c1cn(C)c(=O)c2c1cc(cc2)c1cnn(c1)C)S(=O)(=O)CC
HRY,C[NH+](CC[NH+]1CCN(CC1)c1nc(NCc2cccc(c2)Cl)c2c(n1)ccc(c2)c1ccc(=O)n(c1)C)C
DZH,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(cc1)CNS(=O)(=O)c1ccc2c(c1)CCCC(=O)N2
HG8,CCOc1cc(ccc1Nc1ncc2c(n1)N(Cc1scc(c1)C)[C@@H](C(=O)N2C)CC)[C@@H]1CC[N@H+](CC1)C
HG5,CCOc1cc(ccc1Nc1ncc2c(n1)N(Cc1ccccc1)[C@@H](C(=O)N2C)CC)[C@@H]1CC[N@H+](CC1)C
JQY,Fc1ccc(cc1)c1ncn(c1c1ccnc(n1)Nc1ccc(c(c1)C)C)C1CC[NH2+]CC1
JQP,Fc1ccc(cc1)c1ncn(c1c1ccnc(n1)Nc1cc(C)cc(c1)C)C1CC[NH2+]CC1
E5Q,Oc1cc(cc(c1)c1c(C)noc1C)[C@H](c1cccnc1)O
GUJ,Cc1sc2c(c1Cc1ccccc1)COCc1n2c(C)nn1
A0R,COc1ccccc1CCC(=O)c1ccc(cc1O)O
E0K,O=C1Nc2ccc(cc2O[C@@H]1C[C@@H]1C=C1)c1c(C)noc1C
6JF,OC(=O)c1ccc(cc1)c1cn(c2c1ncc(c2)c1c(C)noc1C)[C@H](c1ccccn1)C
HCC,Oc1ccc(cc1)CCC(=O)c1ccc(cc1O)O
LMR,OC(=O)C[C@@H](C(=O)O)O
BM3,OC[C@H]1O[C@H](O)[C@H]([C@H]([C@@H]1O)O)NC(=O)C
035-036,OC(=O)[C@H](OP(O)(O)O)CCCCCOP(O)(O)O
DPN,[NH3+][C@@H](C(=O)O)Cc1ccccc1
N3C,C[NH+](CC[C@@H](Nc1ccc(cc1N(=O)=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CC[N@H+](CC1)Cc1ccccc1c1ccc(cc1)Cl)CSc1ccccc1)C
HI0,C[NH+](CC[C@@H](Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ncnc2c1ccc(c2)N1CC[N@H+](CC1)Cc1ccccc1c1ccc(cc1)Cl)CSc1ccccc1)C
B50,OC[C@H](CCn1cc(c(c1C(=O)NCCC[N@@H+]1CC[N@H+](CC1)C)c1ccccc1)c1ccc(cc1)Cl)O
H1I,O=C(NS(=O)(=O)c1cccc(c1)c1ccc(o1)/C(=N\Nc1nc2c(s1)cccc2)/C)CCCCCc1ccccc1
H0Y,OC(=O)c1cccc(n1)c1ccc2c(c1)/C(=N/Nc1nc3c(s1)cccc3)/CCC2
X0B,[NH3+]Cc1ccc(cc1)OCCCc1sc(nc1C(=O)O)c1ccc2c(c1)/C(=N/Nc1nc3c(s1)cccc3)/CCC2
X0D,CCCN(C(=O)c1cccc(c1)C#Cc1ccc(cc1F)F)C(=O)N[C@H](C(=O)O)CSCC(C)C
X0R,CCCN(C(=O)c1cccc(c1)C#Cc1ccc(cc1F)F)C(=O)N[C@H](C(=O)O)CSCc1ccc(cc1)Br
M5P,SC[C@H](C(=O)O)CCCc1ccccc1
TLD,Cc1ccc(c(c1)S)S
MGI,COC(=O)c1c(C)cc(cc1O)Oc1cc(C)cc(c1O)O
ZST,OC(=O)Cc1nn(Cc2nc3c(s2)ccc(c3)C(F)(F)F)c(=O)c2c1cccc2
CBW,O=C1C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@]2([C@]2([C@H]1[C@@]1(C)CC[C@@H](C([C@@H]1CC2)(C)C)O)C)C)C(=O)O
B65,OP([C@H](S(O)(O)O)CCCc1cccc(c1)Oc1ccccc1)(O)O
B69,CCCCc1ccc(cc1)c1ccc(cc1)CCC[C@@H](S(O)(O)O)P(O)(O)O
B70,OP([C@H](S(O)(O)O)CCCc1ccc(cc1)c1ccccc1)(O)O
830,O=C(CP(O)(O)O)NCCCc1cccc(c1)Oc1ccccc1
651,O[C@@]1(C[N@@H+]2CC[C@H]1CC2)c1ccc(cc1)c1ccccc1
673,C=CCc1cc(ccc1OCCC[NH2+]C(C)C)c1ccccc1
2CJ,O=C(N1CC[NH+](CC1)C(c1ccccc1)c1ccccc1)CC1(CCCC1)CC(=O)O
03L,Clc1ccc(c(c1)Cl)Sc1cccc(c1CNC(=O)c1ccccc1C(=O)O)Cl
ZGA,CC[C@@H](C[C@@H](/C=C/C(=O)O[C@@H]1[C@@H](O)[C@@]2(O[C@@]1(C(=O)O)[C@](O)(C(=O)O)[C@H](O2)C(=O)O)CCC(=C)[C@H]([C@@H](Cc1ccccc1)C)OC(=O)C)C)C
RWY,N#CSCCOc1ccc(cc1)Oc1ccccc1
RWZ,C/C(=C/C[NH2+]CC[NH2+][C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@H](C2)C3)/CCC=C(C)C
REF,Oc1cc2c(=O)oc3c4c2c(c1O)oc(=O)c4cc(c3O)O
EMO,Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)O
RFZ,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1cc(Cl)c(c2)Cl
1EL,Oc1ccc2c(c1)c1c([nH]2)c(C)c2c(c1C)c(=O)[nH]cc2
3NG,Clc1cccc(c1)Nc1nc2cc(ccc2c2c1ccnc2)C(=O)O
E1B,C#Cc1cccc(c1)Nc1nc2cc(ccc2c2c1ncnc2)C(=O)O
JRJ,[NH3+]CCCCn1nnc(c1)CCn1nc2c(n1)c(Br)c(c(c2Br)Br)Br
K82,CCCOc1ccc(cc1Cl)C[NH3+]
54G,Cc1ccc(c(c1)C(=O)O)O
54S,O=C(CC[NH2+]Cc1ccc(c(c1)Cl)c1ccccc1)NCCC(=O)Nc1cccc(c1)C(=O)O
5Y3,N#Cc1cnn2c1nc(Nc1ccc(c(c1)NC(=O)C)N(CC[NH3+])C)cc2N[C@@H]1C=C1
5Y4,N#Cc1cnn2c1nc(Nc1ccc(c(c1)NC(=O)C)N(CC[NH+](C)C)C)cc2N[C@@H]1C=C1
C98,O=C(CC(=O)Nc1cccc(c1)C(=O)O)NCCC[NH2+]Cc1ccc(c(c1)Cl)c1ccccc1
86L,[NH3+]Cc1ccc(c(c1)Cl)OC(C)C
A4B,COc1ccccc1c1ccc(cc1Cl)C[NH3+]
A4N,[NH3+]Cc1ccc(c(c1)Cl)c1ccccc1C
A4Q,CCc1ccccc1c1ccc(cc1Cl)C[NH3+]
A4T,[NH3+]Cc1ccc(c(c1)Cl)c1ccccc1F
A8Q,[NH3+]Cc1ccc(c(c1)Cl)c1ccccc1C(C)C
J27,[NH3+]Cc1ccc(c(c1)Cl)c1ccc(cc1C)F
A9K,[NH3+]Cc1ccc(c(c1)Cl)c1ccccc1O
AU8,[NH3+]Cc1cc(Cl)c(c(c1)Cl)c1ccccc1
AUT,CCc1ccccc1c1c(Cl)cc(cc1Cl)C[NH3+]
B0K,[NH3+]CCCn1cnc2c1c(Br)c(Br)c(c2Br)Br
FER,COc1cc(/C=C/C(=O)O)ccc1O
ZWZ,[NH3+]C[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
ZX6,O=C(Cc1c[nH]c2c1cccc2)NC[C@H]1[NH2+][C@@H](C)[C@H]([C@H]([C@@H]1O)O)O
ZX7,O[C@@H]1[C@@H](CNC(=O)c2cc3c([nH]2)cccc3)[NH2+][C@H]([C@H]([C@H]1O)O)C
ZX8,O[C@@H]1[C@@H](CNC(=O)c2cc3c(o2)cccc3)[NH2+][C@H]([C@H]([C@H]1O)O)C
ZXD,CC([C@@H]1[NH2+]C[C@H]([C@@H]([C@@H]1O)O)O)C
S23,O=C([C@@H](CP([C@@H]([NH3+])C)(O)O)Cc1ccccc1)N[C@H](C(=O)O)Cc1ccccc1
ACX,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@@H](CO)O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@H]1[C@@H]([C@H]2O)O)[C@H](O)[C@H]5O)CO)[C@H](O)[C@H]4O)CO)[C@@H]([C@H]3O)O)CO
ACP,O[C@@H]1[C@@H](COP(OP(CP(O)(O)O)(O)O)(O)O)O[C@H]([C@@H]1O)n1cnc2c1ncnc2N
KAA,[NH3+]CCCC[C@@H](C(=O)NS(=O)(=O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)[NH3+]
8OG,O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)O)n1c(=O)nc2c1nc(=N)[nH]c2=O
ARU,CCN(c1ncnc2c1ncn2[C@@H]1O[C@@H]([C@H]([C@H]1O)O)COP(OP(C(P(O)(O)O)(Br)Br)(O)O)(O)O)CC
3F1,Cc1ccc(cc1)S(=O)(=O)N[S@@](c1ccc(cc1)OCc1ccccc1)C
K8S,Clc1ccc(cc1)NC(=O)[C@@H]1CN(CC(C1)(F)F)C(=O)c1cccc(c1)c1ccco1
K8M,Fc1cc(cc(c1)c1ccncc1)C(=O)N1C[C@@H](CC(C1)(F)F)C(=O)Nc1ccc(cc1)Cl
A02,[NH3+]CCCC[C@H](C(=O)NCCCCCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)NC(=O)CCCCCNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
ARX,O=C(N[C@@H](C(=O)N[C@@H](C(=O)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)CCCCCNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
A03,O=C(N[C@@H](C(=O)NCCCCCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)CCC[NH+]=C(N)N)CCC[NH+]=C(N)N)C)CCCCCNC(=O)[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
3A1,OC[C@H](C(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](CP([C@H](Cc1ccccc1)NC(=O)Cc1ccccc1)(O)O)C)CCCC[NH3+]
3A2,CCCC[C@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)CCP([C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)C[NH3+])(O)O
HNQ,O=N(=O)c1ccc(c2c1cccn2)O
MLB,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@H]1O)O)O
833,Cn1nc(cc1N)c1ccc2c(c1)OCO2
BBY,Nc1cc(n(n1)C)c1cc(Br)c2c(c1)OCO2
MPV,Cn1nc(cc1N)c1cccs1
GR7,COc1ccc2c(c1)COC/C=C/CCCCN(S2(=O)=O)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O
G53,COC(=O)c1coc(n1)c1ccc(cc1)S(=O)(=O)N(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)CC(C)C
LBT,OC[C@H]1O[C@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O)O
RCO,Oc1cccc(c1)O
DEQ,Nc1cc(C)[n+](c2c1cccc2)CCCCCCCC/C=C/[n+]1c(C)cc(c2c1cccc2)N
DM5,O[C@H]1[C@@H]([NH3+])C[C@@H](O[C@H]1C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C
CTI,COc1c(OC)ccc2c1CN(C)c1c2ccc2c1cc1OCOc1c2
POY,CCCn1cnc2c1c(=O)n(CCCCC(=O)C)c(=O)n2C
3B4,OC(=O)c1ccccc1NC1CCCCC1
AJD,Brc1ccc(c(c1)C(=O)O)N[C@@H]1CCC[NH2+]C1
AKD,Brc1ccc(c(c1)C(=O)O)N[C@H]1CCC[NH2+]C1
JUG,O=C1C=CC(=O)c2c1c(O)ccc2
QUE,Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O
PAU,OCC([C@H](C(=O)NCCC(=O)O)O)(C)C
13P,OCC(=O)COP(O)(O)O
FBP,O[C@@H]1[C@@H](COP(O)(O)O)O[C@]([C@H]1O)(O)COP(O)(O)O
F6P,OC[C@@]1(O)O[C@@H]([C@H]([C@@H]1O)O)COP(O)(O)O
PRP,O[C@H]1[C@H](O[C@@H]([C@H]1O)COP(O)(O)O)OP(OP(O)(O)O)(O)O
NTM,OC(=O)c1ncccc1C(=O)O
PHT,OC(=O)c1ccccc1C(=O)O
B3P,OCC([NH2+]CCC[NH2+]C(CO)(CO)CO)(CO)CO
DRL,Cc1nc2CCSCc2c(=O)[nH]1
GAB,Nc1cccc(c1)C(=O)O
PH4,ON(C(=O)COP(O)(O)O)CCCOP(O)(O)O
3HI,O[C@@H](C[C@H](CC(=O)O)O)CCn1c(C(C)C)c(c(c1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1O
4HI,O[C@@H](C[C@H](CC(=O)O)O)CCn1c(nc(c1C(C)C)C(=O)NCc1ccccc1)c1ccc(cc1)F
5HI,OC[C@H](c1ccccc1)NC(=O)c1nc(n(c1C(C)C)CC[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F
6HI,O[C@@H](C[C@H](CC(=O)O)O)CCc1c(nc(n1C(C)C)C(=O)NCc1ccc(cc1)F)c1ccc(cc1)F
7HI,CCc1n(CC[C@H](C[C@H](CC(=O)O)O)O)c2c(c1C(=O)Nc1ccc(cc1)c1ccccc1)CCCCC2
882,O[C@@H](C[C@H](CC(=O)O)O)CCc1c(c2ccc(cc2)F)c(c(n1C(C)C)C(=O)Nc1ccccc1)c1ccc(cc1)F
8HI,O[C@@H](C[C@H](CC(=O)O)O)CCc1c(c2ccc(cc2)F)c(c(n1C(C)C)C(=O)Nc1ccc(cc1)S(=O)(=O)N)c1ccccc1
9HI,O[C@@H](C[C@H](CC(=O)O)O)CCn1c(c2ccc(cc2)F)c(c(c1C(C)C)S(=O)(=O)Nc1ccc(cc1)C(=O)N)c1ccc(cc1)F
FDF,FCC(=CCC/C(=C/CC/C(=C/COP(OP(O)(O)O)(O)O)/C)/C)CF
